Number of points: 232050
SW:(40.700000 , -74.000000)
Partition  254000000 : [   0,    20]
Partition   15000000 : [   3,   314]
Partition   14000000 : [   4,   205]
Partition  144000000 : [   3,   839]
Partition   25000000 : [   3,   492]
Partition   35000000 : [   5,   585]
Partition   45000000 : [   1,   744]
Partition   92000000 : [   1,  3024]
Partition   44000000 : [   5,  1855]
Partition   53000000 : [   1,  1893]
Partition   74000000 : [   1,  2203]
Partition  134000000 : [   2,  1348]
Partition   55000000 : [   1,  1459]
Partition  113000000 : [   1,  2052]
Partition   43000000 : [   1,  1637]
Partition   64000000 : [   1,  2749]
Partition  145000000 : [   1,  1152]
Partition  103000000 : [   1,  2955]
Partition  185000000 : [   0,     6]
Partition  195000000 : [   0,     9]
Partition  205000000 : [   0,     2]
Partition  215000000 : [   0,     3]
Partition  225000000 : [   0,     2]
Partition  235000000 : [   1,    14]
Partition  245000000 : [   0,    13]
Partition  255000000 : [   1,    18]
Partition   16000000 : [   2,    44]
Partition  165000000 : [   3,   500]
Partition   26000000 : [   5,   161]
Partition   36000000 : [   3,   367]
Partition   46000000 : [   2,   449]
Partition   95000000 : [   1,  2532]
Partition   56000000 : [   1,   725]
Partition   65000000 : [   1,  2596]
Partition   66000000 : [   1,  1471]
Partition  175000000 : [   3,   425]
Partition   96000000 : [   1,  1236]
Partition   85000000 : [   1,  2820]
Partition   86000000 : [   1,  1778]
Partition  136000000 : [   1,  1631]
Partition  126000000 : [   1,  2015]
Partition  156000000 : [   4,  1045]
Partition  146000000 : [   1,  1220]
Partition  186000000 : [   2,   202]
Partition  196000000 : [   0,    17]
Partition  206000000 : [   0,     2]
Partition  216000000 : [   0,     2]
Partition  226000000 : [   0,     5]
Partition  236000000 : [   0,     3]
Partition  246000000 : [   0,     4]
Partition  256000000 : [   1,    36]
Partition   17000000 : [   0,     1]
Partition   27000000 : [   0,    12]
Partition   37000000 : [   2,   233]
Partition  155000000 : [   4,   943]
Partition   47000000 : [   2,   705]
Partition  106000000 : [   1,  1479]
Partition   93000000 : [   1,  3307]
Partition   87000000 : [   1,   341]
Partition   97000000 : [   0,    21]
Partition  107000000 : [   0,    30]
Partition   57000000 : [   3,   884]
Partition   75000000 : [   1,  2958]
Partition  124000000 : [   2,  1836]
Partition  127000000 : [   2,   821]
Partition   67000000 : [   3,  1379]
Partition   94000000 : [   1,  2897]
Partition  135000000 : [   2,  1536]
Partition  177000000 : [   3,   919]
Partition  137000000 : [   3,  1449]
Partition  207000000 : [   1,    62]
Partition  217000000 : [   0,     1]
Partition  227000000 : [   0,     0]
Partition  197000000 : [   3,   297]
Partition  247000000 : [   0,     1]
Partition  257000000 : [   0,     0]
Partition   18000000 : [   0,     0]
Partition   28000000 : [   0,     2]
Partition   38000000 : [   0,     7]
Partition  237000000 : [   0,     0]
Partition  147000000 : [   2,  1656]
Partition   48000000 : [   2,   339]
Partition   68000000 : [   3,   382]
Partition   58000000 : [   2,   457]
Partition   98000000 : [   2,   318]
Partition  108000000 : [   0,     7]
Partition  118000000 : [   0,     7]
Partition  128000000 : [   1,   197]
Partition  117000000 : [   2,   201]
Partition   83000000 : [   1,  3637]
Partition  187000000 : [   2,  1034]
Partition  167000000 : [   1,  1175]
Partition  157000000 : [   4,  1448]
Partition  188000000 : [   3,   856]
Partition  168000000 : [   2,  1324]
Partition  148000000 : [   1,  2011]
Partition  218000000 : [   1,    28]
Partition  228000000 : [   0,     1]
Partition  238000000 : [   0,     2]
Partition  248000000 : [   0,     0]
Partition  258000000 : [   0,     0]
Partition   19000000 : [   0,     4]
Partition   29000000 : [   0,     1]
Partition   39000000 : [   0,     2]
Partition   49000000 : [   1,   194]
Partition   42000000 : [   2,  3269]
Partition  198000000 : [   3,   929]
Partition  178000000 : [   2,  1126]
Partition  176000000 : [   1,  1912]
Partition   99000000 : [   4,   713]
Partition  109000000 : [   1,   226]
Partition  119000000 : [   0,    10]
Partition  129000000 : [   0,    10]
Partition  139000000 : [   1,   201]
Partition   77000000 : [   1,  2430]
Partition   78000000 : [   2,  1972]
Partition   79000000 : [   2,  1349]
Partition   89000000 : [   3,   915]
Partition  114000000 : [   1,  3062]
Partition   88000000 : [   7,   673]
Partition  166000000 : [   2,  1457]
Partition  219000000 : [   2,    90]
Partition  229000000 : [   0,     1]
Partition  239000000 : [   0,     1]
Partition  249000000 : [   0,     1]
Partition  259000000 : [   0,     0]
Partition  208000000 : [   3,   818]
Partition   30000000 : [   0,     0]
Partition   40000000 : [   0,     2]
Partition   50000000 : [   0,     4]
Partition   60000000 : [   1,    19]
Partition   20000000 : [   0,     0]
Partition   59000000 : [   1,   568]
Partition  199000000 : [   1,   742]
Partition  149000000 : [   1,  1441]
Partition  100000000 : [   2,   708]
Partition  159000000 : [   3,  1447]
Partition  130000000 : [   0,     9]
Partition  140000000 : [   0,    12]
Partition  110000000 : [   2,   656]
Partition  209000000 : [   5,   679]
Partition  104000000 : [   1,  3311]
Partition   69000000 : [   2,   477]
Partition   90000000 : [   1,  1260]
Partition  179000000 : [   1,  1386]
Partition  200000000 : [   2,   605]
Partition  220000000 : [   0,    25]
Partition  230000000 : [   0,     3]
Partition  240000000 : [   0,     0]
Partition  250000000 : [   0,     1]
Partition  260000000 : [   0,     1]
Partition   21000000 : [   0,     0]
Partition   31000000 : [   0,     1]
Partition   41000000 : [   0,     2]
Partition   51000000 : [   0,     1]
Partition   61000000 : [   0,     2]
Partition   71000000 : [   0,     9]
Partition  210000000 : [   4,   311]
Partition   81000000 : [   2,   338]
Partition  116000000 : [   1,  1854]
Partition  101000000 : [   1,   887]
Partition  150000000 : [   2,   316]
Partition  131000000 : [   1,   412]
Partition  141000000 : [   0,     5]
Partition  151000000 : [   0,     6]
Partition  161000000 : [   1,   184]
Partition  111000000 : [   1,   792]
Partition   70000000 : [   1,   306]
Partition  171000000 : [   5,   890]
Partition  180000000 : [   3,  1523]
Partition  201000000 : [   3,   318]
Partition  221000000 : [   1,    35]
Partition  231000000 : [   0,     4]
Partition  241000000 : [   0,     0]
Partition  211000000 : [   1,   160]
Partition  191000000 : [   2,   690]
Partition   22000000 : [   0,     3]
Partition   32000000 : [   0,     0]
Partition   42000000 : [   0,     1]
Partition   52000000 : [   0,     1]
Partition   62000000 : [   0,     1]
Partition   72000000 : [   0,     1]
Partition   82000000 : [   2,    29]
Partition  170000000 : [   2,  1924]
Partition   92000000 : [   2,   312]
Partition  251000000 : [   0,     0]
Partition  261000000 : [   0,     0]
Partition  120000000 : [   1,   397]
Partition  115000000 : [   1,  4169]
Partition  152000000 : [   1,    10]
Partition  162000000 : [   0,     7]
Partition  169000000 : [   3,  1850]
Partition  172000000 : [   1,   180]
Partition  181000000 : [   2,  1268]
Partition  202000000 : [   3,    98]
Partition  212000000 : [   3,    92]
Partition  222000000 : [   2,   119]
Partition  232000000 : [   0,    13]
Partition  242000000 : [   1,     7]
Partition  252000000 : [   0,     1]
Partition  262000000 : [   0,     0]
Partition   23000000 : [   0,     1]
Partition   33000000 : [   0,     3]
Partition   43000000 : [   0,     0]
Partition   53000000 : [   0,     0]
Partition   63000000 : [   0,     1]
Partition   73000000 : [   0,     0]
Partition   83000000 : [   0,     0]
Partition   93000000 : [   0,     5]
Partition  132000000 : [   2,   554]
Partition  103000000 : [   1,   212]
Partition  125000000 : [   1,  3442]
Partition  189000000 : [   1,   891]
Partition  192000000 : [   4,   217]
Partition  143000000 : [   5,   191]
Partition  163000000 : [   1,    18]
Partition  173000000 : [   0,     3]
Partition  153000000 : [   2,   127]
Partition  190000000 : [   4,   801]
Partition  133000000 : [   2,   369]
Partition  203000000 : [   0,    27]
Partition  183000000 : [   1,   139]
Partition  193000000 : [   2,   197]
Partition  243000000 : [   1,    13]
Partition  253000000 : [   0,     6]
Partition  263000000 : [   0,     1]
Partition   24000000 : [   0,     0]
Partition   34000000 : [   0,     1]
Partition   44000000 : [   0,     0]
Partition   54000000 : [   0,     0]
Partition   64000000 : [   0,     2]
Partition   74000000 : [   0,     0]
Partition   84000000 : [   0,     1]
Partition   94000000 : [   0,     0]
Partition  104000000 : [   1,    25]
Partition  142000000 : [   1,   454]
Partition  114000000 : [   1,   128]
Partition  123000000 : [   3,   623]
Partition  144000000 : [   3,    75]
Partition  134000000 : [   3,   299]
Partition  164000000 : [   2,   131]
Partition  174000000 : [   0,    16]
Partition  122000000 : [   2,   588]
Partition  194000000 : [   2,    39]
Partition  184000000 : [   1,    31]
Partition  154000000 : [   2,   197]
Partition  213000000 : [   2,    73]
Partition  234000000 : [   2,    36]
Partition  224000000 : [   1,    40]
Partition  254000000 : [   0,    16]
Partition  244000000 : [   4,    91]
Partition  223000000 : [   3,    43]
Partition  264000000 : [   0,     2]
Partition  233000000 : [   3,    84]
Partition  204000000 : [   2,    44]
Partition  214000000 : [   0,     9]
Partition  124000000 : [   2,   657]
Partition  158000000 : [   1,  2003]
Partition  112000000 : [   2,   775]
Partition  113000000 : [   3,   894]
Partition  138000000 : [   4,  1071]
Partition   32000000 : [   2,  4365]
Partition   91000000 : [   2,  1422]
Partition  102000000 : [   1,  1216]
Partition  121000000 : [   1,   700]
Partition  160000000 : [   1,  1214]
Partition  105000000 : [   1,  4040]
Partition  182000000 : [   1,  1011]
Partition   76000000 : [   1,  3287]
Partition   80000000 : [   1,  1731]

Execution time: 1.712295995s of 267856 points
Number of CPUs: 8
